Date(UTC),UnixTimeStamp,BlockSize,AvgGasPrices,GasUsed,GasLimit,BlockTime,NetworkUtilization,TransactionFees,BlockDifficulty,NetworkHash,EtherSupply,MarketCap,AddressCount,Price,EthereumGTrends,TweetCount,from_tx_count_dbbf,fromSum_dbbf,from_tx_count_92fe,fromSum_92fe,from_tx_count_fdc0,fromSum_fdc0,from_tx_count_5fc7,fromSum_5fc7,from_tx_count_8258,fromSum_8258,from_tx_count_f0be,fromSum_f0be,from_tx_count_aced,fromSum_aced,from_tx_count_ab89,fromSum_ab89,from_tx_count_769c,fromSum_769c,from_tx_count_a413,fromSum_a413,from_tx_count_6853,fromSum_6853,from_tx_count_92ff,fromSum_92ff,from_tx_count_fb32,fromSum_fb32,from_tx_count_84f3,fromSum_84f3,to_tx_count_dbbf,toSum_dbbf,to_tx_count_92fe,toSum_92fe,to_tx_count_e428,toSum_e428,to_tx_count_fdc0,toSum_fdc0,to_tx_count_5fc7,toSum_5fc7,to_tx_count_8258,toSum_8258,to_tx_count_f0be,toSum_f0be,to_tx_count_aced,toSum_aced,to_tx_count_ab89,toSum_ab89,to_tx_count_769c,toSum_769c,to_tx_count_a413,toSum_a413,to_tx_count_6853,toSum_6853,to_tx_count_92ff,toSum_92ff,to_tx_count_fb32,toSum_fb32,to_tx_count_84f3,toSum_84f3
2017-01-28,1485561600,1628,22219721089,1513588184,4004703,14.21,0.0636,3.33E+19,111.597,8279.3794,88346412.84,931.1711914,1023857,10.54,0.62,1470,,,,,66,14472.76846,,,,,,,,,,,,,141,3059.786666,12,3996.908409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-29,1485648000,1523,22393586898,1368433239,4004799,14.43,0.0576,3.06E+19,110.677,8111.2062,88377545.97,925.3129063,1025985,10.47,0.64,1466,,,,,73,18204.95605,,,,,,,,,,,,,139,7203.99363,5,3479.468996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-30,1485734400,1579,22234080218,1490998292,4004426,14.1,0.0624,3.28E+19,110.965,8348.0885,88409461.28,938.9084788,1028616,10.62,0.84,1479,,,,,86,33253.99612,,,,,,,,,,,,,127,5487.151285,8,13712.16661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-31,1485820800,1539,23010693003,1406776443,4005092,14.29,0.0584,3.20E+19,112.737,8339.12,88440875.19,947.2017733,1030377,10.71,0.78,1472,,,,,113,65782.23793,,,,,,,,,,,,,166,15994.8727,9,308.5492414,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,,,,,
2017-02-01,1485907200,1607,22534983936,1723454015,4004053,14.32,0.0718,3.81E+19,111.557,8226.0029,88472207.38,947.537341,1032363,10.71,0.34,1673,,,,,126,48887.61211,,,,,,,,,,,,,220,14925.40587,21,2718.683145,,,,,,,,,,,,,,,,,,,,,,,,,,,1,80.592,,,,,,,,
2017-02-02,1485993600,1578,22623466807,1558834935,4003996,14.2,0.0646,3.55E+19,113.89,8407.2648,88503622.22,954.0690475,1034339,10.78,0.4,3207,,,,,88,52874.45512,,,,,,,,,,,,,244,9938.832532,19,10824.18659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-03,1486080000,1568,22508635957,1519386885,4005129,14.38,0.0633,3.41E+19,112.321,8271.9789,88534895.5,969.4571057,1036149,10.95,0.5,2049,,,,,76,61486.39636,,,,,,,,,,,,,255,9170.607724,12,13249.13411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-04,1486166400,1560,22623314914,1441528397,4005458,14.12,0.0598,3.30E+19,112.665,8427.7058,88566656.28,1002.574549,1038366,11.32,0.46,1494,,,,,116,249640.4757,,,,,,,,,,,,,333,18736.95919,24,8940.828458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-05,1486252800,1614,22331019732,1567592675,4004770,14.16,0.0644,3.48E+19,118.163,8773.2937,88598257.84,994.072453,1040151,11.22,0.2,1482,,,,,65,17312.28925,,,,,,,,,,,,,201,5399.051997,36,1338.99664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-06,1486339200,1606,22488425969,1599155373,4006549,14.21,0.066,3.59E+19,119.234,8877.6557,88629881.44,1003.290258,1041868,11.32,0.52,1659,,,,,83,74384.7767,,,,,,,,,,,,,187,3492.858231,34,105957.6726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-07,1486425600,1827,22381838948,1983099544,4006191,14.34,0.0825,4.61E+19,119.408,8865.7805,88661372.84,1015.172719,1044080,11.45,0.42,1910,,,,,149,88811.28609,,,,,,,,,,,,,166,3398.956124,28,108649.4743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-08,1486512000,1764,22770223820,1831684518,4007044,14.18,0.0754,4.37E+19,120.24,8981.8497,88693080.81,1010.21419,1046627,11.39,0.28,1987,,,,,157,66267.93658,,,,,,,,,,,,,210,6526.825875,36,101001.0412,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2999.99,,,,,,,,
2017-02-09,1486598400,1630,22865377988,1730081198,4006817,14.25,0.0716,4.07E+19,121.113,8947.4759,88724508,970.6461175,1048537,10.94,0.4,1837,,,,,169,59766.2649,,,,,,,,,,,,,211,13301.28396,56,30775.69203,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3499.99,,,,,,,,
2017-02-10,1486684800,1735,22403621823,2034959642,4006488,14.23,0.0841,4.62E+19,124.421,9217.8017,88756004.41,1006.49309,1050601,11.34,0.32,2241,,,,,148,71380.21331,,,,,,,,,,,,,230,11714.506,44,101528.981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-11,1486771200,1594,22195555854,1761766435,4006035,14.22,0.0735,3.85E+19,124.729,9275.2906,88787594.25,1014.842202,1052536,11.43,0.36,1893,,,,,121,89717.12771,,,,,,,,,,,,,165,4642.976208,24,32006.70023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-12,1486857600,1571,22626108892,1715520962,4006386,14.21,0.0723,4.03E+19,126.46,9392.2664,88819163.94,1014.314852,1055170,11.42,0.42,1637,,,,,115,39897.61008,,,,,,,,,,,,,174,14706.44013,36,28420.52481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13,1486944000,1823,23210412106,2340786140,4007567,14.19,0.0962,6.15E+19,127.523,9522.8756,88850898,1012.011728,1057373,11.39,0.66,1735,,,,,122,91533.99717,,,,,,,,,,,,,238,18387.91504,48,34765.03781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-14,1487030400,1914,22818886821,2194959803,4006644,14.29,0.0909,4.98E+19,129.976,9629.3742,88882368.94,1155.470796,1060192,13,1.29,2320,,,,,242,285148.6292,,,,,,,,,,,,,470,38513.0601,66,104718.7645,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7000,,,,,,,,
2017-02-15,1487116800,1818,31915437681,2349687466,4008972,14.14,0.0962,9.05E+19,129.591,9674.344,88914090.34,1153.215752,1062971,12.97,0.81,3673,,,,,221,132654.2024,,,,,,,,,,,,,361,16374.3325,54,66920.81583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-16,1487203200,1661,22602328224,1745086369,4009688,14.22,0.0719,3.92E+19,129.994,9633.6869,88945630.19,1151.845911,1065094,12.95,0.66,18078,,,,,167,111841.8685,,,,,,,,,,,,,224,7914.531556,36,75120.1318,,,,,,,,,,,,,1,200000,,,,,,,,,,,,,,,,,,,,,,
2017-02-17,1487289600,1661,22533195533,1731885385,4006606,14.33,0.0719,3.88E+19,133.278,9813.818,88976958,1131.786906,1067195,12.72,0.87,4287,,,,,156,76318.99671,,,,,,,,,,,,,206,8460.523045,40,75291.46675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-18,1487376000,1773,23057941420,1867779741,4006562,14.34,0.0777,4.47E+19,135.014,9910.4307,89008169.72,1141.974817,1070152,12.83,0.78,3759,,,,,145,54323.69681,,,,,,,,,,,,,236,7218.07656,19,2737.495181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-19,1487462400,1635,22391656238,1612661135,4006797,14.31,0.0669,3.63E+19,137.219,10076.9868,89039436.91,1141.485581,1072189,12.82,0.69,2984,,,,,97,32077.95809,,,,,,,,,,,,,212,16385.58792,25,1233.541747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20,1487548800,1696,22466228953,1804435972,4006821,14.31,0.0749,4.10E+19,137.087,10118.1204,89070824.72,1115.166725,1074669,12.52,0.48,3469,,,,,156,58789.80442,,,,,,,,,,,,,207,13866.77298,44,26589.91138,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1999.99,,,,,,,,
2017-02-21,1487635200,1989,22569187220,2378366614,4007765,14.2,0.0981,5.49E+19,140.244,10342.9777,89102241.59,1137.835625,1077693,12.77,0.78,3470,,,,,150,98766.79075,,,,,,,,,,,,,240,8557.576438,31,40382.32526,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1499.99,,,,,,,,
2017-02-22,1487721600,1790,22844411723,2167016939,4009128,14.43,0.0906,5.10E+19,140.528,10225.688,89133228.94,1131.100675,1080026,12.69,0.63,2934,,,,,135,80383.24022,,,,,,,,,,,,,152,8220.210978,11,2129.024048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-23,1487808000,1667,22741575515,1835447879,4009303,14.29,0.0761,4.34E+19,139.771,10249.8892,89164458.47,1170.72934,1082340,13.13,0.87,2862,,,,,145,58261.08654,,,,,,,,,,,,,216,13834.18978,22,3480.802542,,,,,,,,,,,,,,,,,,,,,,,,,,,1,164,,,,,,,,
2017-02-24,1487894400,1778,22755690878,1810426719,4010814,14.34,0.0751,4.13E+19,140.244,10300.807,89195722.06,1169.355916,1085027,13.11,0.99,3159,,,,,288,107163.945,,,,,,,,,,,,,283,18254.30881,13,8277.8819,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2499.98,,,,,,,,
2017-02-25,1487980800,1761,22580332911,2017627760,4009354,14.28,0.0833,4.47E+19,142.922,10613.2667,89227275.97,1210.814135,1087362,13.57,1.02,2565,,,,,202,80283.27264,,,,,,,,,,,,,294,19139.8355,31,16019.57576,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7009.96,,,,,,,,
2017-02-26,1488067200,1713,22771424431,1704657840,4012114,14.12,0.0698,3.94E+19,147.403,11038.1733,89259096.13,1302.290212,1089873,14.59,2.96,2853,,,,,215,100191.5236,,,,,,,,,,,,,453,25701.04076,26,4948.209516,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7499.96,,,,,,,,
2017-02-27,1488153600,1819,23193818563,1932296583,4022567,14.37,0.0802,4.50E+19,150.763,11078.6475,89290342.53,1388.464826,1093061,15.55,2.88,3660,,,,,302,409936.0243,,,,,,,,,,,,,534,29427.43076,33,52618.19026,,,,,,,,,,,,,1,700000,,,,,,,,,,,,,11,17299.95,,,,,,,,
2017-02-28,1488240000,1935,23580755304,2140853331,4032516,14.08,0.087,5.10E+19,154.531,11579.116,89322198.63,1435.407732,1097572,16.07,8,4700,,,,,518,217047.4996,,,,,,,,,,,,,838,47838.14775,50,206324.4032,,,,,,,,,,,,,,,,,,,,,,,,,,,15,30097.87,,,,,,,,
2017-03-01,1488326400,2235,27402631555,2146017149,4019383,14.45,0.0919,5.49E+19,152.61,11193.1403,89353343.47,1568.151178,1104598,17.55,2.16,3865,,,,,376,152122.8815,,,,,,,,,,,,,602,28009.14449,49,2906.700075,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7999.97,,,,,,,,
2017-03-02,1488412800,2209,23609865289,2278844062,4020666,14.2,0.0943,5.49E+19,152.75,11369.6535,89384974.41,1705.465312,1111090,19.08,2.88,3593,,,,,545,144763.3499,,,,,,,,,,,,,926,41349.3778,68,463674.2978,,,,,,,,,,,,,,,,,,,,,,,,,,,5776,28127.02819,,,,,,,,
2017-03-03,1488499200,2084,23008036079,2015645991,4017598,14.31,0.0853,4.64E+19,160.218,11791.9899,89416273.31,1741.829004,1117915,19.48,2.88,2841,,,,,554,318753.7683,,,,,,,,,,,,,1070,47561.39514,65,16242.30423,,,,,,,,,,,,,,,,,,,,,,,,,,,7,12110.29551,,,,,,,,
2017-03-04,1488585600,1860,22752613012,1881415432,4012281,14.37,0.0783,4.25E+19,158.696,11641.3951,89447445.97,1664.616969,1122227,18.61,1.92,4207,,,,,267,96642.56088,,,,,,,,,,,,,558,21308.92916,42,112511.0229,,,,,,,,,,,,,,,,,,,,,,,,,,,5,9249.95,,,,,,,,
2017-03-05,1488672000,1821,22459193729,1890414773,4008611,14.18,0.0777,4.34E+19,163.957,12169.6377,89479007.84,1719.786531,1126316,19.22,1,2265,,,,,229,58807.41002,,,,,,,,,,,,,417,9194.134004,43,53113.78976,,,,,,,,,,,,,,,,,,,,,,,,,,,1717,2757.53722,,,,,,,,
2017-03-06,1488758400,1808,22683379793,1824348403,4010710,14.41,0.0761,4.14E+19,166.365,12202.0077,89510160.97,1767.825679,1130974,19.75,0.95,3238,,,,,323,105073.1212,,,,,,,,,,,,,391,11168.63515,50,107782.8584,,,,,,,,,,,,,,,,,,,,,,,,,,,366,3195.298325,,,,,,,,
2017-03-07,1488844800,1963,22439900327,1962866259,4006006,14.43,0.082,4.38E+19,165.933,12126.1529,89541229.72,1693.224654,1134803,18.91,0.8,2307,,,,,313,132246.2311,,,,,,,,,,,,,402,17320.66953,32,123440.8177,,,,,,,,,,,,,,,,,,,,,,,,,,,797,17562.37959,,,,,,,,
2017-03-08,1488931200,1800,22717981194,1749096281,4007589,14.29,0.0725,4.03E+19,170.548,12566.0974,89572555.66,1481.530071,1139079,16.54,1.05,2416,,,,,286,120898.151,,,,,,,,,,,,,422,17166.44719,43,72139.99096,,,,,,,,,,,,,,,,,,,,,,,,,,,476,20134.59119,,,,,,,,
2017-03-09,1489017600,2403,22460423289,2168001854,4013111,14.54,0.0922,4.98E+19,173.894,12593.1903,89603365.19,1586.875597,1145689,17.71,0.85,2981,,,,,327,102174.2512,,,,,,,,,,,,,403,40107.50034,46,2073.310329,,,,,,,,,,,,,,,,,,,,,,,,,,,526,41406.7307,,,,,,,,
2017-03-10,1489104000,2190,25715550291,2244444377,4009374,14.43,0.0951,5.56E+19,172.946,12622.6645,89634392.22,1714.705923,1151824,19.13,1,4173,,,,,372,146151.9931,,,,,,,,,,,,,557,37573.06269,57,110097.7146,,,,,,,,,,,,,,,,,,,,,,,,,,,692,38856.97032,,,,,,,,
2017-03-11,1489190400,2014,22822227019,2121047668,4010983,14.35,0.0881,4.80E+19,175.151,12870.7578,89665627.69,1923.327714,1157765,21.45,1,3670,,,,,381,171226.3937,,,,,,,,,,,,,723,33839.23627,86,164314.6043,,,,,,,,,,,,,,,,,,,,,,,,,,,409,24914.61702,,,,,,,,
2017-03-12,1489276800,2043,22944292835,2112935282,4008825,14.53,0.0891,4.85E+19,177.745,12911.1921,89696477.22,2090.824884,1165133,23.31,4.96,4090,,,,,487,139580.8535,,,,,,,,,,,,,890,35128.31815,57,5223.922751,,,,,,,,,,,,,,,,,,,,,,,,,,,872,42194.29969,,,,,,,,
2017-03-13,1489363200,2452,23503094188,3230713433,4013572,14.25,0.1333,7.64E+19,180.235,13434.1504,89728090.97,2552.764188,1177027,28.45,9.12,5321,,,,,872,391337.1509,,,,,,,,,,,,,1572,58509.56412,81,114964.1668,,,,,,,,,,,,,,,,,,,,,,,,,,,931,57452.98418,,,,,,,,
2017-03-14,1489449600,2433,22958465248,3113154274,4010738,14.43,0.1302,7.48E+19,179.845,13255.2329,89759305.81,2565.32096,1186677,28.58,6.24,4659,,,,,626,160751.5008,,,,,,,,,,,,,981,30168.71697,89,79241.32136,,,,,,,,,,,,,1,500000,,,,,,,,,,,,,855,32609.0817,1,0.01,,,,,,
2017-03-15,1489536000,2456,22877843867,2732822658,4014215,14.37,0.1138,6.43E+19,184.132,13628.7396,89790683.47,3158.836244,1197188,35.18,7.04,4888,,,,,730,182516.2698,,,,,,,,,,,,,1385,34622.60487,117,56664.90974,,,,,,,,,,,,,,,,,,,,,,,,,,,954,31565.22832,,,,,,,,
2017-03-16,1489622400,3071,23318234775,3665163840,4024249,14.37,0.152,8.54E+19,185.854,13794.9629,89822111.44,4087.804292,1214848,45.51,14.4,5545,,,,,1126,317955.8357,,,,,,,,,,,,,3524,71253.96365,217,57673.08203,,,,,,,,,,,,,,,,,,,,,,,,,,,1813,68904.97275,,,,,,,,
2017-03-17,1489708800,2880,27329559604,3367447756,4039328,14.22,0.1379,8.90E+19,192.81,14518.7852,89853953.31,3996.703843,1230590,44.48,16,4902,,,,,1284,317904.8705,,,,,,,,,,,,,3460,77172.61777,238,37507.52005,,,,,,,,,,,,,,,,,,,,,,,,,,,2220,78290.14815,,,,,,,,
2017-03-18,1489795200,2513,22588280322,2680677691,4043895,14.36,0.1107,6.05E+19,197.601,14696.5419,89885435.66,3056.104812,1242545,34,9.92,5211,,,,,804,163060.0599,,,,,,,,,,,,,2377,61174.90329,125,67482.72747,,,,,,,,,,,,,,,,,,,,,,,,,,,2057,63412.32382,,,,,,,,
2017-03-19,1489881600,2396,22676654708,2539978136,4063474,14.48,0.1051,5.70E+19,190.867,13915.1809,89916430.19,3877.19647,1251192,43.12,4.62,3449,,,,,612,109655.4465,,,,,,,,,,,,,1796,42381.29273,92,43686.77815,,,,,,,,,,,,,,,,,,,,,,,,,,,1338,44318.12903,,,,,,,,
2017-03-20,1489968000,2316,22485861954,2538286690,4094927,14.15,0.1023,5.69E+19,199.408,14863.3155,89948100.5,3823.693752,1260406,42.51,4.51,5631,,,,,667,188495.1479,,,,,,,,,,,,,1246,24337.42691,92,14004.35039,,,,,,,,,,,,,1,5,,,,,,,,,,,,,956,21953.08138,,,,,,,,
2017-03-21,1490054400,2507,22401666063,2722576858,4083835,14.46,0.1119,6.42E+19,199.631,14561.0448,89979116.91,3839.408918,1270512,42.67,4.51,5091,,,,,625,120841.9279,,,,,,,,,,,,,1049,22004.02755,105,5524.938767,,,,,,,,,,,,,,,,,,,,,,,,,,,1362,27076.12144,,,,,,,,
2017-03-22,1490140800,2368,22752454613,2630501522,4160216,14.31,0.1052,6.02E+19,201.632,14914.7357,90010489.25,3748.936877,1278778,41.65,4.51,2852,,,,,755,165126.4292,,,,,,,,,,,,,1176,24888.66812,116,15500.93364,,,,,,,,,,,,,,,,,,,,,,,,,,,1007,21436.00994,,,,,,,,
2017-03-23,1490227200,2513,22541771175,2732317738,4204180,14.55,0.11,6.10E+19,210.879,15425.4361,90041470.19,3889.791512,1286770,43.2,3.52,3089,,,,,526,109907.8573,,,,,,,,,,,,,944,15384.54509,130,78933.93149,,,,,,,,,,,,,,,,,,,,,,,,,,,986,16371.30061,,,,,,,,
2017-03-24,1490313600,2557,27441833681,2802719814,4227395,14.54,0.1121,7.33E+19,211,15334.1063,90072311.13,4790.946229,1298200,53.19,4.4,3773,,,,,810,162827.6203,,,,,,,,,,,,,2267,48133.4853,164,48465.26263,,,,,,,,,,,,,,,,,,,,,,,,,,,1610,41614.79742,,,,,,,,
2017-03-25,1490400000,2428,23012529660,2527232365,4148208,14.44,0.1023,5.81E+19,211.205,15439.4585,90103373.94,4561.032789,1307733,50.62,4.07,3030,,,,,656,127052.0588,,,,,,,,,,,,,2263,42751.52203,167,51277.61205,,,,,,,,,,,,,,,,,,,,,,,,,,,1482,48749.53641,,,,,,,,
2017-03-26,1490486400,2375,22249849693,2604354268,4055066,14.37,0.1074,5.81E+19,221.175,16219.4936,90134549.41,4563.512236,1315072,50.63,3.15,2745,,,,,441,93305.79402,,,,,,,,,,,,,1621,36435.78509,70,5317.760084,,,,,,,,,,,,,,,,,,,,,,,,,,,1134,33876.74142,,,,,,,,
2017-03-27,1490572800,2896,22247794560,3525902049,4067603,14.45,0.1456,7.77E+19,231.657,16894.3097,90165551.59,4423.521961,1326892,49.06,3.24,3655,,,,,586,64520.39971,,,,,,,,,,,,,1335,20314.16339,107,62341.81528,,,,,,,,,,,,,,,,,,,,,,,,,,,1423,22824.77368,,,,,,,,
2017-03-28,1490659200,2543,22247087954,2829505044,4076318,14.61,0.1177,6.39E+19,229.549,16458.957,90196107.06,4532.35438,1335886,50.25,2.79,6384,,,,,682,132566.1036,,,,,,,,,,,,,1053,20224.98111,116,45516.87358,,,,,,,,,,,,,,,,,,,,,,,,,,,969,18756.1092,,,,,,,,
2017-03-29,1490745600,2744,22264312196,3116605361,4209754,14.36,0.1237,6.93E+19,232.98,17141.823,90227375.34,4788.366809,1344798,53.07,3.24,5187,,,,,702,113278.201,,,,,,,,,,,,,1394,22890.68549,137,12855.62846,,,,,,,,,,,,,1,300000,,,,,,,,,,,,,794,24069.02097,,,,,,,,
2017-03-30,1490832000,2853,22337722011,3137212539,4194903,14.57,0.1265,7.11E+19,236.982,17183.9723,90258195.19,4685.302912,1359106,51.91,3.06,5085,,,,,563,78715.05747,,,,,,,,,,,,,1318,16614.07162,126,4441.492165,,,,,,,,,,,,,1,300000,,,,,,,,,,,,,1212,14025.2895,,,,,,,,
2017-03-31,1490918400,2949,22421222086,3436349297,4186445,14.39,0.1374,7.74E+19,240.139,17643.5302,90289403.47,4506.344127,1373457,49.91,3.15,3084,,,,,875,74868.64519,,,,,,,,,,,,,1303,21634.39504,161,16328.78458,,,,,,,,,,,,,,,,,,,,,,,,,,,5338,21308.32206,,,,,,,,
2017-04-01,1491004800,2403,22145659410,2573095663,4222081,14.51,0.1028,5.72E+19,239.048,17342.0731,90320254.41,4570.204873,1381163,50.6,3.69,3314,,,,,371,62374.13842,,,,,,,,,,,,,949,21596.84377,94,5445.394023,,,,,,,,,,,,,,,,,,,,,,,,,,,2193,26002.11087,,,,,,,,
2017-04-02,1491091200,2669,22176202916,2994651161,4251363,14.7,0.1209,6.63E+19,242.037,17320.8014,90350695.19,4386.526251,1391454,48.55,2.73,3232,,,,,567,122030.0584,,,,,,,,,,,,,1050,16449.9677,114,7357.324441,,,,,,,,,,,,,,,,,,,,,,,,,,,1197,20584.82107,,,,,,,,
2017-04-03,1491177600,2788,22176569227,3376865972,4275871,14.4,0.1321,7.48E+19,225.778,16564.8723,90381881.44,3988.552428,1404395,44.13,4.13,3608,,,,,788,130535.9473,,,,,,,,,,,,,1638,42731.75896,135,40388.8299,,,,,,,,,,,,,,,,,,,,,,,,,,,4289,39423.71938,,,,,,,,
2017-04-04,1491264000,2518,22335006404,2864503196,4177144,14.49,0.1157,6.50E+19,240.588,17593.0096,90412936.75,4017.04678,1414615,44.43,3.5,4682,,,,,663,136148.3833,,,,,,,,,,,,,1046,18226.88502,90,9272.874885,,,,,,,,,,,,,,,,,,,,,,,,,,,1016,16250.57206,,,,,,,,
2017-04-05,1491350400,2558,22438228964,2984719130,4172167,14.41,0.1195,6.83E+19,246.279,18094.6996,90444172.06,4060.943326,1424910,44.9,3.29,4248,,,,,608,110559.0942,,,,,,,,,,,,,1220,20985.41142,92,6353.369714,,,,,,,,,,,,,,,,,,,,,,,,,,,1461,22314.84862,,,,,,,,
2017-04-06,1491436800,2799,22774967565,3183645283,4147633,14.65,0.1306,7.34E+19,248.619,17967.3505,90474896.44,3911.229773,1438686,43.23,2.38,4721,,,,,628,88289.17776,,,,,,,,,,,,,1214,19994.04888,143,287233.4006,,,,,,,,,,,,,,,,,,,,,,,,,,,1228,16751.89579,,,,,,,,
2017-04-07,1491523200,2776,22133175527,3272867342,4199878,14.47,0.1308,7.24E+19,249.575,18253.0325,90505970.97,3829.307632,1446866,42.31,2.73,4161,,,,,429,70744.45598,,,,,,,,,,,,,849,18927.47223,89,132569.9152,,,,,,,,,,,,,,,,,,,,,,,,,,,1064,25488.6836,,,,,,,,
2017-04-08,1491609600,2249,22134943280,2355623725,4167174,14.52,0.0951,5.23E+19,252.485,18340.2159,90536886.59,4017.121658,1453582,44.37,1.96,4486,,,,,287,68797.53735,,,,,,,,,,,,,632,15199.04415,66,5522.326337,,,,,,,,,,,,,,,,,,,,,,,,,,,806,11812.50413,,,,,,,,
2017-04-09,1491696000,2358,21963656913,2602180314,4081472,14.9,0.11,5.68E+19,253.175,18009.4232,90567128.63,3959.594863,1459569,43.72,1.38,4161,,,,,280,45809.10595,,,,,,,,,,,,,618,6799.536873,43,45574.18267,,,,,,,,,,,,,,,,,,,,,,,,,,,321,2359.100516,,,,,,,,
2017-04-10,1491782400,2460,22330645586,2760816737,4122521,14.97,0.1163,6.30E+19,255.973,18072.1973,90597165.81,3962.720033,1466596,43.74,1.68,4599,,,,,362,64156.47235,,,,,,,,,,,,,641,18369.05834,64,10317.33018,,,,,,,,,,,,,,,,,,,,,,,,,,,1400,21907.55286,,,,,,,,
2017-04-11,1491868800,2377,22007626117,2679717515,4058937,14.76,0.1128,5.89E+19,261.037,18671.3934,90627616.28,3964.051936,1472733,43.74,2.34,4450,,,,,329,46229.20844,,,,,,,,,,,,,567,11454.72789,61,16865.34171,,,,,,,,,,,,,,,,,,,,,,,,,,,857,10312.19897,,,,,,,,
2017-04-12,1491955200,2697,23067711028,3182442702,4054299,14.98,0.136,8.07E+19,260.942,18555.8787,90657833.31,4204.710309,1482952,46.38,2.1,5287,,,,,374,103178.8536,,,,,,,,,,,,,691,11002.41885,88,17407.57956,,,,,,,,,,,,,,,,,,,,,,,,,,,984,12783.10981,,,,,,,,
2017-04-13,1492041600,2589,22310955741,2759203997,4042837,14.88,0.1178,6.17E+19,254.806,18205.074,90688173.16,4531.688013,1491389,49.97,2.46,5045,,,,,483,130821.7024,,,,,,,,,,,,,987,18025.17866,70,4857.651175,,,,,,,,,,,,,,,,,,,,,,,,,,,1069,16491.0329,,,,,,,,
2017-04-14,1492128000,2451,22257379067,2852421954,4060714,14.62,0.1189,6.29E+19,271.575,19833.812,90719162.84,4292.830786,1498483,47.32,2.16,4085,,,,,319,70989.30378,,,,,,,,,,,,,731,8990.817506,80,21651.08631,,,,,,,,,,,,,,,,,,,,,,,,,,,792,9825.86507,,,,,,,,
2017-04-15,1492214400,2348,22240477959,2598033805,4085220,15.08,0.1111,5.78E+19,272.397,19260.1407,90749160.97,4436.72648,1505072,48.89,1.92,3791,,,,,314,85416.70907,,,,,,,,,,,,,705,9372.781239,71,89469.65279,,,,,,,,,,,,,,,,,,,,,,,,,,,877,9901.72836,,,,,,,,
2017-04-16,1492300800,2220,22100218538,2501650359,4064064,14.85,0.1059,5.51E+19,272.581,19591.7831,90779668.16,4377.395598,1509655,48.22,1.86,3516,,,,,242,20728.89717,,,,,,,,,,,,,458,3882.144392,53,1843.295699,,,,,,,,,,,,,,,,,,,,,,,,,,,672,5614.343462,,,,,,,,
2017-04-17,1492387200,2309,22255010723,2751457420,4052528,14.73,0.1158,6.05E+19,275.532,19889.9768,90810315.66,4353.446533,1516032,47.94,1.74,5209,,,,,291,38057.70858,,,,,,,,,,,,,605,8456.769415,56,10319.05232,,,,,,,,,,,,,,,,,,,,,,,,,,,787,6247.285151,,,,,,,,
2017-04-18,1492473600,2603,22747420158,3260252456,4176945,14.67,0.1331,7.37E+19,282.74,20302.3049,90840832.38,4531.140719,1524359,49.88,2.88,4328,,,,,467,88407.83386,,,,,,,,,,,,,741,7233.225598,69,7475.850941,,,,,,,,,,,,,,,,,,,,,,,,,,,1013,8881.611142,,,,,,,,
