to_address,f0_,f1_,tx_count
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-02-06,25406000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-11-24,10789000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-01-06,25374000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-11-13,13130000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-09-05,20556500000000000000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-07-01,15436000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-08-16,6972000000000000000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-03-24,10088000000000000000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-09-18,24809000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-02-10,17068730930666666666666.666666667,3
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-07-09,15137000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-08-21,6375666666666666666666.666666667,3
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-05-28,7005067500000000000000,4
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-07-10,15691000000000000000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-04-17,6942034700000000000000,3
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-08-26,9293150000000000000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-11-18,25219000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-09-20,25365000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-10-15,11124000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-03-21,7730875000000000000000,4
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-09-30,23865000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-03-18,10978000000000000000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-01-29,18434000000000000000000,3
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-08-21,18367000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-04-21,10271500000000000000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-01-17,26334000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-09-07,20806000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-03-20,6632666666666666666666.666666667,3
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-10-18,10149000000000000000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-11-14,27956000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-02-02,25730000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-03-23,10392000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-11-21,25138000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-01-18,25608000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-10-27,10354000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-02-18,25704000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-09-21,23209000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-04-28,10627000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-10-14,10056000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-11-19,10374000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-10-10,24061000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-11-05,25442000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-02-26,5198524035000000000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-12-27,25799000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-05-31,14167500000000000000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-07-17,5812166666666666666666.666666667,6
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-05-07,14587500000000000000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-06-06,14935000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-04-10,11324666666666666666666.666666667,3
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-02-06,25746000000000000000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-02-24,37578000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-11-10,25297000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-08-18,7201000000000000000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-09-24,11811500000000000000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-12-04,25896000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-01-03,25201000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-11-20,10054000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-05-10,9929329333333333333333.333333333,3
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-10-08,25189000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-03-02,11938666666666666666666.666666667,3
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-07-05,5861000000000000000000,3
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-10-04,24257000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-07-08,5196333333333333333333.333333333,3
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-07-31,6311000000000000000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-03-29,10687750000000000000000,4
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-01-05,25179000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-07-23,3558741051025000000000,3
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-10-17,12924500000000000000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-06-28,5408000000000000000000,5
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-05-30,14535000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-04-07,10134000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-03-26,10678666666666666666666.666666667,3
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-10-15,25612000000000000000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-08-05,6718500000000000000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-04-19,10348500000000000000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-05-25,14204000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-11-11,10326000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-07-19,15596000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-03-12,10525500000000000000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-07-01,5373400000000000000000,5
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-08-17,7187500000000000000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-11-03,10413000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-07-19,5118250000000000000000,4
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-10-17,24901000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-05-12,14643500000000000000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-01-07,400000000000000000000,3
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-12-25,27476000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-04-01,10395000000000000000000,3
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-12-09,25419000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-03-19,6715333333333333333333.333333333,3
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-11-02,10064000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-08-16,9034550000000000000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-11-06,7184008710953152493946.666666667,3
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-04-06,10394000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-01-09,25243000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-07-26,5774500000000000000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-01-02,25641000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-06-06,5259500000000000000000,4
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-06-07,15169000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-02-13,25844000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-10-09,5125245000000000000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-02-15,25186000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-09-03,6851333333333333333333.333333333,3
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-06-24,10047003319333333333333.333333333,3
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-01-23,6946181096437500000000,4
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-07-16,2000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-06-07,5079000000000000000000,4
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-04-21,10150500000000000000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-07-30,6421333333333333333333.333333333,3
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-07-18,6590000000000000000000,5
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-04-18,14930000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-07-22,7383500000000000000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-06-14,5092400000000000000000,5
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-05-26,5096250000000000000000,4
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-04-25,10295333333333333333333.333333333,3
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-12-02,25541000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-01-16,27712500000000000000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-02-03,25133000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-04-07,10152500000000000000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-03-02,3051500000000000000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-10-23,25120000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-09-09,6272500000000000000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-01-11,27737000000000000000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-09-19,12596500000000000000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-12-14,25190000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-08-18,18581000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-01-15,25206000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-01-23,25295000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-10-08,10232500000000000000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-10-25,10685000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-08-28,9584007117090000000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-09-04,19805000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-10-01,10305000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-12-06,25161000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-06-11,6015250000000000000000,4
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-04-20,10285500000000000000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-02-01,19573500000000000000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-09-14,23467000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-06-10,15146000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-11-10,10037000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-12-24,25511500000000000000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-12-21,16794077158500000000000,3
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-06-22,14850000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-02-16,25594000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-06-02,14987500000000000000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-07-04,5232000000000000000000,4
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-09-30,6902071000000000000000,3
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-01-01,25327000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-08-20,3651000152460000000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-05-26,14142000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-06-24,5145200000000000000000,5
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-07-17,15180500000000000000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-11-13,26764000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-05-27,6121600000000000000000,5
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-03-22,10164500000000000000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-04-17,10037000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-04-29,10004333333333333333333.333333333,3
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-12-15,25448000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-08-13,4848000000000000000028,4
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-08-11,16507000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-03-09,3703062800000000000000,5
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-01-18,18751333333334000000000,3
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-12-17,12695673893810000000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-05-04,10145666666666666666666.666666667,3
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-05-31,6477500000000000000000,6
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-01-13,13840095000000000000000,4
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-06-25,6036600000000000000000,5
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-09-06,20335000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-07-11,2109500000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-11-12,10341000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-11-16,25179000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-06-29,15186000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-01-04,26345000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-04-11,11085666666666666666666.666666667,3
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-02-11,600000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-03-10,5984000000000000000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-09-21,15244000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-12-30,25228000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-06-12,14968000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-07-25,7209000000000000000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-08-14,6809000000000000000000,5
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-08-09,16324000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-11-23,10608000000000000000000,3
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-06-12,5835250000000000000000,4
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-04-13,10485500000000000000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-01-07,25658000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-03-07,11138500000000000000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-10-28,12385000000000000000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-07-03,5508400000000000000000,5
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-01-27,25120000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-05-13,14608000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-06-03,14627000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-02-03,6410075745750000000000,4
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-06-04,6736166666666666666666.666666667,6
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-05-24,14127500000000000000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-05-23,5505600000000000000000,5
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-04-05,10109000000000000000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-03-04,10971666666666666666666.666666667,3
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-04-26,9997500000000000000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-06-14,15076500000000000000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-12-16,12559417442401500000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-04-20,10222500000000000000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-07-04,15790000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-02-23,25380000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-03-16,12025000000000000000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-09-28,19630000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-05-02,10821500000000000000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-09-20,13172000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-01-28,26289000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-06-02,5132000000000000000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-06-01,14494000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-04-24,10685000000000000000000,3
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-08-07,16269000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-08-22,6375000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-02-18,25304000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-02-11,25172000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-12-03,25342000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-04-16,10139500000000000000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-10-16,12310110000000000000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-06-18,14920000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-01-17,13868846250000000000000,4
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-05-23,14511500000000000000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-03-30,10506600000000000000000,5
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-01-30,25154000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-09-22,12256118167787179627216,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-05-07,12099000000000000000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-09-06,6471000000000000000000,3
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-03-08,1988000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-10-21,10084000000000000000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-12-11,25393000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-07-14,5348666666666666666666.666666667,3
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-06-18,5012477003200000000000,5
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-04-27,10111000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-11-16,10155000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-07-02,16450000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-06-03,4592333350000000000000,6
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-01-25,13862044958000000000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-05-06,10548333333333333333333.333333333,3
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-04-28,9965000000000000000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-12-29,26332000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-11-28,25150500000000000000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-04-02,10560750000000000000000,4
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-06-17,5681400000000000000000,5
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-10-20,10248000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-09-13,23118000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-03-28,10476800000000000000000,5
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-05-25,5161333333333333333333.333333333,3
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-12-20,25879000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-02-20,26983000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-06-22,6497888888888888888888.888888889,9
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-07-18,15364000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-04-02,10923500000000000000000,4
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-01-11,12599332645000000000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-06-28,7614778700000000000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-03-05,8984250000000000000000,4
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-02-10,25128000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-08-27,10979000000000000000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-04-01,10797000000000000000000,3
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-03-10,10067000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-03-17,10186000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-03-16,6251000000000000000000,3
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-02-08,790926640000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-11-30,25224000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-10-12,24304000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-10-23,11075666666666666666666.666666667,3
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-06-04,14692000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-05-30,5119571428571428571428.571428571,7
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-07-10,5285000000000000000000,6
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-08-19,6410000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-06-10,4750896666666666666666.666666667,6
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-10-11,10238500000000000000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-10-24,16531500000000000000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-08-06,6424333333333333333333.333333333,3
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-09-25,11985250000000000000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-09-19,24619000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-11-25,25127000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-02-15,26408000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-08-13,16557000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-11-23,25607000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-04-25,6658348333333333333333.333333333,6
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-08-14,16913000000000000000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-10-28,25188000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-07-13,5326500000000000000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-09-26,11332666666666666666666.666666667,3
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-02-21,25605000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-04-30,7699047500000000000000,4
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-10-29,6962736084188333333333.333333333,3
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-12-22,29034000000000000000000,1
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-09-07,7331000000000000000000,3
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-03-13,6173000000000000000000,2
0xd551234ae421e3bcba99a0da6d736074f22192ff,2019-07-16,5827666666666666666666.666666667,6
0xd551234ae421e3bcba99a0da6d736074f22192ff,2018-11-29,25156000000000000000000,1
0xd7b9a9b2f665849c4071ad5af77d8c76aa30fb32,2019-01-04,403099043471307619.461900282,4252
0xd7b9a9b2f665849c4071ad5af77d8c76aa30fb32,2018-09-09,260772665008003658.112965927,4373
0xd7b9a9b2f665849c4071ad5af77d8c76aa30fb32,2019-04-18,210071457601174932.052219321,3064
0xd7b9a9b2f665849c4071ad5af77d8c76aa30fb32,2019-06-10,256949621352474499.43332074,2647
0xd7b9a9b2f665849c4071ad5af77d8c76aa30fb32,2018-11-08,175529217445967317.085925145,3794
0xd7b9a9b2f665849c4071ad5af77d8c76aa30fb32,2018-09-14,173860592559774965.798406001,4266
0xd7b9a9b2f665849c4071ad5af77d8c76aa30fb32,2019-02-25,381460226905509563.523836711,3503
0xd7b9a9b2f665849c4071ad5af77d8c76aa30fb32,2019-07-31,291103266899618810.361711139,2361
0xd7b9a9b2f665849c4071ad5af77d8c76aa30fb32,2019-06-02,179510385246826515.497884344,2836
0xd7b9a9b2f665849c4071ad5af77d8c76aa30fb32,2018-11-19,243846998149466191.650228775,3934
0xd7b9a9b2f665849c4071ad5af77d8c76aa30fb32,2019-06-17,123721962820019249.278152069,1039
0xd7b9a9b2f665849c4071ad5af77d8c76aa30fb32,2018-10-05,162498088077258838.711479703,4582
0xd7b9a9b2f665849c4071ad5af77d8c76aa30fb32,2019-05-25,131050824314538297.943248532,3066
